Sensor,Date_Time,Date,Time,Count
Melbourne Central,2019-11-20T10:00:00Z,2019-11-20,21,2245
Melbourne Central,2019-11-20T11:00:00Z,2019-11-20,22,1282
Melbourne Central,2019-11-20T12:00:00Z,2019-11-20,23,707
Melbourne Central,2019-11-20T13:00:00Z,2019-11-21,0,419
Melbourne Central,2019-11-20T14:00:00Z,2019-11-21,1,209
Melbourne Central,2019-11-20T15:00:00Z,2019-11-21,2,124
Melbourne Central,2019-11-20T16:00:00Z,2019-11-21,3,59
Melbourne Central,2019-11-20T17:00:00Z,2019-11-21,4,41
Melbourne Central,2019-11-20T18:00:00Z,2019-11-21,5,88
Melbourne Central,2019-11-20T19:00:00Z,2019-11-21,6,238
Melbourne Central,2019-11-20T20:00:00Z,2019-11-21,7,352
Melbourne Central,2019-11-20T21:00:00Z,2019-11-21,8,944
Melbourne Central,2019-11-20T22:00:00Z,2019-11-21,9,817
Melbourne Central,2019-11-20T23:00:00Z,2019-11-21,10,1102
Melbourne Central,2019-11-21T00:00:00Z,2019-11-21,11,1156
Melbourne Central,2019-11-21T01:00:00Z,2019-11-21,12,1755
Melbourne Central,2019-11-21T02:00:00Z,2019-11-21,13,1783
Melbourne Central,2019-11-21T03:00:00Z,2019-11-21,14,1474
Melbourne Central,2019-11-21T04:00:00Z,2019-11-21,15,1825
Melbourne Central,2019-11-21T05:00:00Z,2019-11-21,16,1964
Melbourne Central,2019-11-21T06:00:00Z,2019-11-21,17,2558
Melbourne Central,2019-11-21T07:00:00Z,2019-11-21,18,2437
Melbourne Central,2019-11-21T08:00:00Z,2019-11-21,19,2128
Melbourne Central,2019-11-21T09:00:00Z,2019-11-21,20,2042
Melbourne Central,2019-11-21T10:00:00Z,2019-11-21,21,2102
Melbourne Central,2019-11-21T11:00:00Z,2019-11-21,22,1330
Melbourne Central,2019-11-21T12:00:00Z,2019-11-21,23,714
Melbourne Central,2019-11-21T13:00:00Z,2019-11-22,0,341
Melbourne Central,2019-11-21T14:00:00Z,2019-11-22,1,199
Melbourne Central,2019-11-21T15:00:00Z,2019-11-22,2,123
Melbourne Central,2019-11-21T16:00:00Z,2019-11-22,3,92
Melbourne Central,2019-11-21T17:00:00Z,2019-11-22,4,67
Melbourne Central,2019-11-21T18:00:00Z,2019-11-22,5,63
Melbourne Central,2019-11-21T19:00:00Z,2019-11-22,6,211
Melbourne Central,2019-11-21T20:00:00Z,2019-11-22,7,348
Melbourne Central,2019-11-21T21:00:00Z,2019-11-22,8,723
Melbourne Central,2019-11-21T22:00:00Z,2019-11-22,9,745
Melbourne Central,2019-11-21T23:00:00Z,2019-11-22,10,1076
Melbourne Central,2019-11-22T00:00:00Z,2019-11-22,11,1405
Melbourne Central,2019-11-22T01:00:00Z,2019-11-22,12,2484
Melbourne Central,2019-11-22T02:00:00Z,2019-11-22,13,2578
Melbourne Central,2019-11-22T03:00:00Z,2019-11-22,14,2216
Melbourne Central,2019-11-22T04:00:00Z,2019-11-22,15,2478
Melbourne Central,2019-11-22T05:00:00Z,2019-11-22,16,2516
Melbourne Central,2019-11-22T06:00:00Z,2019-11-22,17,3094
Melbourne Central,2019-11-22T07:00:00Z,2019-11-22,18,3047
Melbourne Central,2019-11-22T08:00:00Z,2019-11-22,19,2939
Melbourne Central,2019-11-22T09:00:00Z,2019-11-22,20,2804
Melbourne Central,2019-11-22T10:00:00Z,2019-11-22,21,2876
Melbourne Central,2019-11-22T11:00:00Z,2019-11-22,22,2278
Melbourne Central,2019-11-22T12:00:00Z,2019-11-22,23,1477
Melbourne Central,2019-11-22T13:00:00Z,2019-11-23,0,909
Melbourne Central,2019-11-22T14:00:00Z,2019-11-23,1,609
Melbourne Central,2019-11-22T15:00:00Z,2019-11-23,2,422
Melbourne Central,2019-11-22T16:00:00Z,2019-11-23,3,286
Melbourne Central,2019-11-22T17:00:00Z,2019-11-23,4,152
Melbourne Central,2019-11-22T18:00:00Z,2019-11-23,5,92
Melbourne Central,2019-11-22T19:00:00Z,2019-11-23,6,89
Melbourne Central,2019-11-22T20:00:00Z,2019-11-23,7,256
Melbourne Central,2019-11-22T21:00:00Z,2019-11-23,8,347
Melbourne Central,2019-11-22T22:00:00Z,2019-11-23,9,601
Melbourne Central,2019-11-22T23:00:00Z,2019-11-23,10,932
Melbourne Central,2019-11-23T00:00:00Z,2019-11-23,11,1386
Melbourne Central,2019-11-23T01:00:00Z,2019-11-23,12,1883
Melbourne Central,2019-11-23T02:00:00Z,2019-11-23,13,2245
Melbourne Central,2019-11-23T03:00:00Z,2019-11-23,14,2438
Melbourne Central,2019-11-23T04:00:00Z,2019-11-23,15,2460
Melbourne Central,2019-11-23T05:00:00Z,2019-11-23,16,2592
Melbourne Central,2019-11-23T06:00:00Z,2019-11-23,17,2778
Melbourne Central,2019-11-23T07:00:00Z,2019-11-23,18,2765
Melbourne Central,2019-11-23T08:00:00Z,2019-11-23,19,2862
Melbourne Central,2019-11-23T09:00:00Z,2019-11-23,20,2585
Melbourne Central,2019-11-23T10:00:00Z,2019-11-23,21,2206
Melbourne Central,2019-11-23T11:00:00Z,2019-11-23,22,1830
Melbourne Central,2019-11-23T12:00:00Z,2019-11-23,23,1381
Melbourne Central,2019-11-23T13:00:00Z,2019-11-24,0,994
Melbourne Central,2019-11-23T14:00:00Z,2019-11-24,1,556
Melbourne Central,2019-11-23T15:00:00Z,2019-11-24,2,451
Melbourne Central,2019-11-23T16:00:00Z,2019-11-24,3,400
Melbourne Central,2019-11-23T17:00:00Z,2019-11-24,4,218
Melbourne Central,2019-11-23T18:00:00Z,2019-11-24,5,72
Melbourne Central,2019-11-23T19:00:00Z,2019-11-24,6,84
Melbourne Central,2019-11-23T20:00:00Z,2019-11-24,7,204
Melbourne Central,2019-11-23T21:00:00Z,2019-11-24,8,272
Melbourne Central,2019-11-23T22:00:00Z,2019-11-24,9,504
Melbourne Central,2019-11-23T23:00:00Z,2019-11-24,10,785
Melbourne Central,2019-11-24T00:00:00Z,2019-11-24,11,1209
Melbourne Central,2019-11-24T01:00:00Z,2019-11-24,12,1753
Melbourne Central,2019-11-24T02:00:00Z,2019-11-24,13,2293
Melbourne Central,2019-11-24T03:00:00Z,2019-11-24,14,2324
Melbourne Central,2019-11-24T04:00:00Z,2019-11-24,15,2338
Melbourne Central,2019-11-24T05:00:00Z,2019-11-24,16,2366
Melbourne Central,2019-11-24T06:00:00Z,2019-11-24,17,2398
Melbourne Central,2019-11-24T07:00:00Z,2019-11-24,18,2318
Melbourne Central,2019-11-24T08:00:00Z,2019-11-24,19,2172
Melbourne Central,2019-11-24T09:00:00Z,2019-11-24,20,2091
Melbourne Central,2019-11-24T10:00:00Z,2019-11-24,21,1509
Melbourne Central,2019-11-24T11:00:00Z,2019-11-24,22,1044
Melbourne Central,2019-11-24T12:00:00Z,2019-11-24,23,678
Melbourne Central,2019-11-24T13:00:00Z,2019-11-25,0,314
Melbourne Central,2019-11-24T14:00:00Z,2019-11-25,1,151
Melbourne Central,2019-11-24T15:00:00Z,2019-11-25,2,74
Melbourne Central,2019-11-24T16:00:00Z,2019-11-25,3,61
Melbourne Central,2019-11-24T17:00:00Z,2019-11-25,4,48
Melbourne Central,2019-11-24T18:00:00Z,2019-11-25,5,78
Melbourne Central,2019-11-24T19:00:00Z,2019-11-25,6,213
Melbourne Central,2019-11-24T20:00:00Z,2019-11-25,7,373
Melbourne Central,2019-11-24T21:00:00Z,2019-11-25,8,781
Melbourne Central,2019-11-24T22:00:00Z,2019-11-25,9,705
Melbourne Central,2019-11-24T23:00:00Z,2019-11-25,10,1064
Melbourne Central,2019-11-25T00:00:00Z,2019-11-25,11,1393
Melbourne Central,2019-11-25T01:00:00Z,2019-11-25,12,2279
Melbourne Central,2019-11-25T02:00:00Z,2019-11-25,13,2544
Melbourne Central,2019-11-25T03:00:00Z,2019-11-25,14,2034
Melbourne Central,2019-11-25T04:00:00Z,2019-11-25,15,2169
Melbourne Central,2019-11-25T05:00:00Z,2019-11-25,16,2250
Melbourne Central,2019-11-25T06:00:00Z,2019-11-25,17,2543
Melbourne Central,2019-11-25T07:00:00Z,2019-11-25,18,2257
Melbourne Central,2019-11-25T08:00:00Z,2019-11-25,19,2300
Melbourne Central,2019-11-25T09:00:00Z,2019-11-25,20,1874
Melbourne Central,2019-11-25T10:00:00Z,2019-11-25,21,1546
Melbourne Central,2019-11-25T11:00:00Z,2019-11-25,22,914
Melbourne Central,2019-11-25T12:00:00Z,2019-11-25,23,498
Melbourne Central,2019-11-25T13:00:00Z,2019-11-26,0,276
Melbourne Central,2019-11-25T14:00:00Z,2019-11-26,1,112
Melbourne Central,2019-11-25T15:00:00Z,2019-11-26,2,68
Melbourne Central,2019-11-25T16:00:00Z,2019-11-26,3,53
Melbourne Central,2019-11-25T17:00:00Z,2019-11-26,4,22
Melbourne Central,2019-11-25T18:00:00Z,2019-11-26,5,60
Melbourne Central,2019-11-25T19:00:00Z,2019-11-26,6,198
Melbourne Central,2019-11-25T20:00:00Z,2019-11-26,7,346
Melbourne Central,2019-11-25T21:00:00Z,2019-11-26,8,802
Melbourne Central,2019-11-25T22:00:00Z,2019-11-26,9,657
Melbourne Central,2019-11-25T23:00:00Z,2019-11-26,10,858
Melbourne Central,2019-11-26T00:00:00Z,2019-11-26,11,1245
Melbourne Central,2019-11-26T01:00:00Z,2019-11-26,12,2054
Melbourne Central,2019-11-26T02:00:00Z,2019-11-26,13,2127
Melbourne Central,2019-11-26T03:00:00Z,2019-11-26,14,1914
Melbourne Central,2019-11-26T04:00:00Z,2019-11-26,15,1951
Melbourne Central,2019-11-26T05:00:00Z,2019-11-26,16,2025
Melbourne Central,2019-11-26T06:00:00Z,2019-11-26,17,2570
Melbourne Central,2019-11-26T07:00:00Z,2019-11-26,18,2295
Melbourne Central,2019-11-26T08:00:00Z,2019-11-26,19,2187
Melbourne Central,2019-11-26T09:00:00Z,2019-11-26,20,1933
Melbourne Central,2019-11-26T10:00:00Z,2019-11-26,21,1479
Melbourne Central,2019-11-26T11:00:00Z,2019-11-26,22,988
Melbourne Central,2019-11-26T12:00:00Z,2019-11-26,23,545
Melbourne Central,2019-11-26T13:00:00Z,2019-11-27,0,282
Melbourne Central,2019-11-26T14:00:00Z,2019-11-27,1,121
Melbourne Central,2019-11-26T15:00:00Z,2019-11-27,2,64
Melbourne Central,2019-11-26T16:00:00Z,2019-11-27,3,46
Melbourne Central,2019-11-26T17:00:00Z,2019-11-27,4,39
Melbourne Central,2019-11-26T18:00:00Z,2019-11-27,5,77
Melbourne Central,2019-11-26T19:00:00Z,2019-11-27,6,214
Melbourne Central,2019-11-26T20:00:00Z,2019-11-27,7,359
Melbourne Central,2019-11-26T21:00:00Z,2019-11-27,8,840
Melbourne Central,2019-11-26T22:00:00Z,2019-11-27,9,763
Melbourne Central,2019-11-26T23:00:00Z,2019-11-27,10,979
Melbourne Central,2019-11-27T00:00:00Z,2019-11-27,11,1524
Melbourne Central,2019-11-27T01:00:00Z,2019-11-27,12,2455
Melbourne Central,2019-11-27T02:00:00Z,2019-11-27,13,2486
Melbourne Central,2019-11-27T03:00:00Z,2019-11-27,14,2179
Melbourne Central,2019-11-27T04:00:00Z,2019-11-27,15,2040
Melbourne Central,2019-11-27T05:00:00Z,2019-11-27,16,2332
Melbourne Central,2019-11-27T06:00:00Z,2019-11-27,17,2786
Melbourne Central,2019-11-27T07:00:00Z,2019-11-27,18,2691
Melbourne Central,2019-11-27T08:00:00Z,2019-11-27,19,2580
Melbourne Central,2019-11-27T09:00:00Z,2019-11-27,20,2125
Melbourne Central,2019-11-27T10:00:00Z,2019-11-27,21,1698
Melbourne Central,2019-11-27T11:00:00Z,2019-11-27,22,1048
Melbourne Central,2019-11-27T12:00:00Z,2019-11-27,23,612
Melbourne Central,2019-11-27T13:00:00Z,2019-11-28,0,320
Melbourne Central,2019-11-27T14:00:00Z,2019-11-28,1,168
Melbourne Central,2019-11-27T15:00:00Z,2019-11-28,2,124
Melbourne Central,2019-11-27T16:00:00Z,2019-11-28,3,34
Melbourne Central,2019-11-27T17:00:00Z,2019-11-28,4,45
Melbourne Central,2019-11-27T18:00:00Z,2019-11-28,5,115
Melbourne Central,2019-11-27T19:00:00Z,2019-11-28,6,196
Melbourne Central,2019-11-27T20:00:00Z,2019-11-28,7,401
Melbourne Central,2019-11-27T21:00:00Z,2019-11-28,8,846
Melbourne Central,2019-11-27T22:00:00Z,2019-11-28,9,797
Melbourne Central,2019-11-27T23:00:00Z,2019-11-28,10,1289
Melbourne Central,2019-11-28T00:00:00Z,2019-11-28,11,1545
Melbourne Central,2019-11-28T01:00:00Z,2019-11-28,12,2649
Melbourne Central,2019-11-28T02:00:00Z,2019-11-28,13,2887
Melbourne Central,2019-11-28T03:00:00Z,2019-11-28,14,2420
Melbourne Central,2019-11-28T04:00:00Z,2019-11-28,15,2054
Melbourne Central,2019-11-28T05:00:00Z,2019-11-28,16,2234
Melbourne Central,2019-11-28T06:00:00Z,2019-11-28,17,2696
Melbourne Central,2019-11-28T07:00:00Z,2019-11-28,18,2788
Melbourne Central,2019-11-28T08:00:00Z,2019-11-28,19,2297
Melbourne Central,2019-11-28T09:00:00Z,2019-11-28,20,2169
Melbourne Central,2019-11-28T10:00:00Z,2019-11-28,21,2000
Melbourne Central,2019-11-28T11:00:00Z,2019-11-28,22,1379
Melbourne Central,2019-11-28T12:00:00Z,2019-11-28,23,733
Melbourne Central,2019-11-28T13:00:00Z,2019-11-29,0,321
Melbourne Central,2019-11-28T14:00:00Z,2019-11-29,1,231
Melbourne Central,2019-11-28T15:00:00Z,2019-11-29,2,122
Melbourne Central,2019-11-28T16:00:00Z,2019-11-29,3,81
Melbourne Central,2019-11-28T17:00:00Z,2019-11-29,4,85
Melbourne Central,2019-11-28T18:00:00Z,2019-11-29,5,89
Melbourne Central,2019-11-28T19:00:00Z,2019-11-29,6,205
Melbourne Central,2019-11-28T20:00:00Z,2019-11-29,7,407
Melbourne Central,2019-11-28T21:00:00Z,2019-11-29,8,897
Melbourne Central,2019-11-28T22:00:00Z,2019-11-29,9,944
Melbourne Central,2019-11-28T23:00:00Z,2019-11-29,10,1280
Melbourne Central,2019-11-29T00:00:00Z,2019-11-29,11,1836
Melbourne Central,2019-11-29T01:00:00Z,2019-11-29,12,3124
Melbourne Central,2019-11-29T02:00:00Z,2019-11-29,13,3227
Melbourne Central,2019-11-29T03:00:00Z,2019-11-29,14,2786
Melbourne Central,2019-11-29T04:00:00Z,2019-11-29,15,2837
Melbourne Central,2019-11-29T05:00:00Z,2019-11-29,16,3001
Melbourne Central,2019-11-29T06:00:00Z,2019-11-29,17,3494
Melbourne Central,2019-11-29T07:00:00Z,2019-11-29,18,3075
Melbourne Central,2019-11-29T08:00:00Z,2019-11-29,19,2773
Melbourne Central,2019-11-29T09:00:00Z,2019-11-29,20,2714
Melbourne Central,2019-11-29T10:00:00Z,2019-11-29,21,2898
Melbourne Central,2019-11-29T11:00:00Z,2019-11-29,22,2385
Melbourne Central,2019-11-29T12:00:00Z,2019-11-29,23,1470
Melbourne Central,2019-11-29T13:00:00Z,2019-11-30,0,896
Melbourne Central,2019-11-29T14:00:00Z,2019-11-30,1,436
Melbourne Central,2019-11-29T15:00:00Z,2019-11-30,2,251
Melbourne Central,2019-11-29T16:00:00Z,2019-11-30,3,228
Melbourne Central,2019-11-29T17:00:00Z,2019-11-30,4,139
Melbourne Central,2019-11-29T18:00:00Z,2019-11-30,5,83
Melbourne Central,2019-11-29T19:00:00Z,2019-11-30,6,88
Melbourne Central,2019-11-29T20:00:00Z,2019-11-30,7,188
Melbourne Central,2019-11-29T21:00:00Z,2019-11-30,8,308
Melbourne Central,2019-11-29T22:00:00Z,2019-11-30,9,590
Melbourne Central,2019-11-29T23:00:00Z,2019-11-30,10,957
Melbourne Central,2019-11-30T00:00:00Z,2019-11-30,11,1389
Melbourne Central,2019-11-30T01:00:00Z,2019-11-30,12,1938
Melbourne Central,2019-11-30T02:00:00Z,2019-11-30,13,2443
Melbourne Central,2019-11-30T03:00:00Z,2019-11-30,14,2463
Melbourne Central,2019-11-30T04:00:00Z,2019-11-30,15,2678
Melbourne Central,2019-11-30T05:00:00Z,2019-11-30,16,2705
Melbourne Central,2019-11-30T06:00:00Z,2019-11-30,17,2704
Melbourne Central,2019-11-30T07:00:00Z,2019-11-30,18,2728
Melbourne Central,2019-11-30T08:00:00Z,2019-11-30,19,2813
Melbourne Central,2019-11-30T09:00:00Z,2019-11-30,20,2658
Melbourne Central,2019-11-30T10:00:00Z,2019-11-30,21,2249
Melbourne Central,2019-11-30T11:00:00Z,2019-11-30,22,1798
Melbourne Central,2019-11-30T12:00:00Z,2019-11-30,23,1508
Melbourne Central,2019-11-30T13:00:00Z,2019-12-01,0,950
Melbourne Central,2019-11-30T14:00:00Z,2019-12-01,1,684
Melbourne Central,2019-11-30T15:00:00Z,2019-12-01,2,368
Melbourne Central,2019-11-30T16:00:00Z,2019-12-01,3,337
Melbourne Central,2019-11-30T17:00:00Z,2019-12-01,4,187
Melbourne Central,2019-11-30T18:00:00Z,2019-12-01,5,103
Melbourne Central,2019-11-30T19:00:00Z,2019-12-01,6,129
Melbourne Central,2019-11-30T20:00:00Z,2019-12-01,7,166
Melbourne Central,2019-11-30T21:00:00Z,2019-12-01,8,255
Melbourne Central,2019-11-30T22:00:00Z,2019-12-01,9,542
Melbourne Central,2019-11-30T23:00:00Z,2019-12-01,10,790
Melbourne Central,2019-12-01T00:00:00Z,2019-12-01,11,1220
Melbourne Central,2019-12-01T01:00:00Z,2019-12-01,12,1663
Melbourne Central,2019-12-01T02:00:00Z,2019-12-01,13,1991
Melbourne Central,2019-12-01T03:00:00Z,2019-12-01,14,1792
Melbourne Central,2019-12-01T04:00:00Z,2019-12-01,15,1770
Melbourne Central,2019-12-01T05:00:00Z,2019-12-01,16,1655
Melbourne Central,2019-12-01T06:00:00Z,2019-12-01,17,1973
Melbourne Central,2019-12-01T07:00:00Z,2019-12-01,18,1924
Melbourne Central,2019-12-01T08:00:00Z,2019-12-01,19,2021
Melbourne Central,2019-12-01T09:00:00Z,2019-12-01,20,1354
Melbourne Central,2019-12-01T10:00:00Z,2019-12-01,21,1270
Melbourne Central,2019-12-01T11:00:00Z,2019-12-01,22,796
Melbourne Central,2019-12-01T12:00:00Z,2019-12-01,23,476
Melbourne Central,2019-12-01T13:00:00Z,2019-12-02,0,220
Melbourne Central,2019-12-01T14:00:00Z,2019-12-02,1,127
Melbourne Central,2019-12-01T15:00:00Z,2019-12-02,2,47
Melbourne Central,2019-12-01T16:00:00Z,2019-12-02,3,38
Melbourne Central,2019-12-01T17:00:00Z,2019-12-02,4,37
Melbourne Central,2019-12-01T18:00:00Z,2019-12-02,5,63
Melbourne Central,2019-12-01T19:00:00Z,2019-12-02,6,190
Melbourne Central,2019-12-01T20:00:00Z,2019-12-02,7,318
Melbourne Central,2019-12-01T21:00:00Z,2019-12-02,8,899
Melbourne Central,2019-12-01T22:00:00Z,2019-12-02,9,713
Melbourne Central,2019-12-01T23:00:00Z,2019-12-02,10,955
Melbourne Central,2019-12-02T00:00:00Z,2019-12-02,11,1262
Melbourne Central,2019-12-02T01:00:00Z,2019-12-02,12,1991
Melbourne Central,2019-12-02T02:00:00Z,2019-12-02,13,1992
Melbourne Central,2019-12-02T03:00:00Z,2019-12-02,14,1897
Melbourne Central,2019-12-02T04:00:00Z,2019-12-02,15,1948
Melbourne Central,2019-12-02T05:00:00Z,2019-12-02,16,1826
Melbourne Central,2019-12-02T06:00:00Z,2019-12-02,17,2445
Melbourne Central,2019-12-02T07:00:00Z,2019-12-02,18,2119
Melbourne Central,2019-12-02T08:00:00Z,2019-12-02,19,1979
Melbourne Central,2019-12-02T09:00:00Z,2019-12-02,20,1667
Melbourne Central,2019-12-02T10:00:00Z,2019-12-02,21,1220
Melbourne Central,2019-12-02T11:00:00Z,2019-12-02,22,774
Melbourne Central,2019-12-02T12:00:00Z,2019-12-02,23,459
Melbourne Central,2019-12-02T13:00:00Z,2019-12-03,0,213
Melbourne Central,2019-12-02T14:00:00Z,2019-12-03,1,87
Melbourne Central,2019-12-02T15:00:00Z,2019-12-03,2,51
Melbourne Central,2019-12-02T16:00:00Z,2019-12-03,3,33
Melbourne Central,2019-12-02T17:00:00Z,2019-12-03,4,43
Melbourne Central,2019-12-02T18:00:00Z,2019-12-03,5,65
Melbourne Central,2019-12-02T19:00:00Z,2019-12-03,6,201
Melbourne Central,2019-12-02T20:00:00Z,2019-12-03,7,369
Melbourne Central,2019-12-02T21:00:00Z,2019-12-03,8,775
Melbourne Central,2019-12-02T22:00:00Z,2019-12-03,9,780
Melbourne Central,2019-12-02T23:00:00Z,2019-12-03,10,878
Melbourne Central,2019-12-03T00:00:00Z,2019-12-03,11,1311
Melbourne Central,2019-12-03T01:00:00Z,2019-12-03,12,2048
Melbourne Central,2019-12-03T02:00:00Z,2019-12-03,13,2061
Melbourne Central,2019-12-03T03:00:00Z,2019-12-03,14,2013
Melbourne Central,2019-12-03T04:00:00Z,2019-12-03,15,2035
Melbourne Central,2019-12-03T05:00:00Z,2019-12-03,16,2112
Melbourne Central,2019-12-03T06:00:00Z,2019-12-03,17,2455
Melbourne Central,2019-12-03T07:00:00Z,2019-12-03,18,2222
Melbourne Central,2019-12-03T08:00:00Z,2019-12-03,19,2163
Melbourne Central,2019-12-03T09:00:00Z,2019-12-03,20,1878
Melbourne Central,2019-12-03T10:00:00Z,2019-12-03,21,1396
Melbourne Central,2019-12-03T11:00:00Z,2019-12-03,22,851
Melbourne Central,2019-12-03T12:00:00Z,2019-12-03,23,516
Melbourne Central,2019-12-03T13:00:00Z,2019-12-04,0,254
Melbourne Central,2019-12-03T14:00:00Z,2019-12-04,1,87
Melbourne Central,2019-12-03T15:00:00Z,2019-12-04,2,62
Melbourne Central,2019-12-03T16:00:00Z,2019-12-04,3,54
Melbourne Central,2019-12-03T17:00:00Z,2019-12-04,4,60
Melbourne Central,2019-12-03T18:00:00Z,2019-12-04,5,71
Melbourne Central,2019-12-03T19:00:00Z,2019-12-04,6,191
Melbourne Central,2019-12-03T20:00:00Z,2019-12-04,7,370
Melbourne Central,2019-12-03T21:00:00Z,2019-12-04,8,695
Melbourne Central,2019-12-03T22:00:00Z,2019-12-04,9,720
Melbourne Central,2019-12-03T23:00:00Z,2019-12-04,10,868
Melbourne Central,2019-12-04T00:00:00Z,2019-12-04,11,1297
Melbourne Central,2019-12-04T01:00:00Z,2019-12-04,12,2080
Melbourne Central,2019-12-04T02:00:00Z,2019-12-04,13,2168
Melbourne Central,2019-12-04T03:00:00Z,2019-12-04,14,2046
Melbourne Central,2019-12-04T04:00:00Z,2019-12-04,15,2001
Melbourne Central,2019-12-04T05:00:00Z,2019-12-04,16,2130
Melbourne Central,2019-12-04T06:00:00Z,2019-12-04,17,2647
Melbourne Central,2019-12-04T07:00:00Z,2019-12-04,18,2472
Melbourne Central,2019-12-04T08:00:00Z,2019-12-04,19,2341
Melbourne Central,2019-12-04T09:00:00Z,2019-12-04,20,2294
Melbourne Central,2019-12-04T10:00:00Z,2019-12-04,21,1827
Melbourne Central,2019-12-04T11:00:00Z,2019-12-04,22,1193
Melbourne Central,2019-12-04T12:00:00Z,2019-12-04,23,604
Melbourne Central,2019-12-04T13:00:00Z,2019-12-05,0,296
Melbourne Central,2019-12-04T14:00:00Z,2019-12-05,1,148
Melbourne Central,2019-12-04T15:00:00Z,2019-12-05,2,52
Melbourne Central,2019-12-04T16:00:00Z,2019-12-05,3,48
Melbourne Central,2019-12-04T17:00:00Z,2019-12-05,4,20
Melbourne Central,2019-12-04T18:00:00Z,2019-12-05,5,93
Melbourne Central,2019-12-04T19:00:00Z,2019-12-05,6,202
Melbourne Central,2019-12-04T20:00:00Z,2019-12-05,7,335
Melbourne Central,2019-12-04T21:00:00Z,2019-12-05,8,697
Melbourne Central,2019-12-04T22:00:00Z,2019-12-05,9,700
Melbourne Central,2019-12-04T23:00:00Z,2019-12-05,10,1264
Melbourne Central,2019-12-05T00:00:00Z,2019-12-05,11,1605
Melbourne Central,2019-12-05T01:00:00Z,2019-12-05,12,2456
Melbourne Central,2019-12-05T02:00:00Z,2019-12-05,13,2683
Melbourne Central,2019-12-05T03:00:00Z,2019-12-05,14,2328
Melbourne Central,2019-12-05T04:00:00Z,2019-12-05,15,1970
Melbourne Central,2019-12-05T05:00:00Z,2019-12-05,16,2080
Melbourne Central,2019-12-05T06:00:00Z,2019-12-05,17,2603
Melbourne Central,2019-12-05T07:00:00Z,2019-12-05,18,2259
Melbourne Central,2019-12-05T08:00:00Z,2019-12-05,19,2003
Melbourne Central,2019-12-05T09:00:00Z,2019-12-05,20,2014
Melbourne Central,2019-12-05T10:00:00Z,2019-12-05,21,1880
Melbourne Central,2019-12-05T11:00:00Z,2019-12-05,22,1518
Melbourne Central,2019-12-05T12:00:00Z,2019-12-05,23,814
Melbourne Central,2019-12-05T13:00:00Z,2019-12-06,0,351
Melbourne Central,2019-12-05T14:00:00Z,2019-12-06,1,181
Melbourne Central,2019-12-05T15:00:00Z,2019-12-06,2,100
Melbourne Central,2019-12-05T16:00:00Z,2019-12-06,3,128
Melbourne Central,2019-12-05T17:00:00Z,2019-12-06,4,59
Melbourne Central,2019-12-05T18:00:00Z,2019-12-06,5,78
Melbourne Central,2019-12-05T19:00:00Z,2019-12-06,6,210
Melbourne Central,2019-12-05T20:00:00Z,2019-12-06,7,283
Melbourne Central,2019-12-05T21:00:00Z,2019-12-06,8,712
Melbourne Central,2019-12-05T22:00:00Z,2019-12-06,9,642
Melbourne Central,2019-12-05T23:00:00Z,2019-12-06,10,1079
Melbourne Central,2019-12-06T00:00:00Z,2019-12-06,11,1485
Melbourne Central,2019-12-06T01:00:00Z,2019-12-06,12,2163
Melbourne Central,2019-12-06T02:00:00Z,2019-12-06,13,2267
Melbourne Central,2019-12-06T03:00:00Z,2019-12-06,14,2052
Melbourne Central,2019-12-06T04:00:00Z,2019-12-06,15,2189
Melbourne Central,2019-12-06T05:00:00Z,2019-12-06,16,2249
Melbourne Central,2019-12-06T06:00:00Z,2019-12-06,17,2707
Melbourne Central,2019-12-06T07:00:00Z,2019-12-06,18,3028
Melbourne Central,2019-12-06T08:00:00Z,2019-12-06,19,2610
Melbourne Central,2019-12-06T09:00:00Z,2019-12-06,20,2469
Melbourne Central,2019-12-06T10:00:00Z,2019-12-06,21,2587
Melbourne Central,2019-12-06T11:00:00Z,2019-12-06,22,2179
Melbourne Central,2019-12-06T12:00:00Z,2019-12-06,23,1590
Melbourne Central,2019-12-06T13:00:00Z,2019-12-07,0,898
Melbourne Central,2019-12-06T14:00:00Z,2019-12-07,1,513
Melbourne Central,2019-12-06T15:00:00Z,2019-12-07,2,343
Melbourne Central,2019-12-06T16:00:00Z,2019-12-07,3,263
Melbourne Central,2019-12-06T17:00:00Z,2019-12-07,4,122
Melbourne Central,2019-12-06T18:00:00Z,2019-12-07,5,94
Melbourne Central,2019-12-06T19:00:00Z,2019-12-07,6,107
Melbourne Central,2019-12-06T20:00:00Z,2019-12-07,7,253
Melbourne Central,2019-12-06T21:00:00Z,2019-12-07,8,363
Melbourne Central,2019-12-06T22:00:00Z,2019-12-07,9,542
Melbourne Central,2019-12-06T23:00:00Z,2019-12-07,10,841
Melbourne Central,2019-12-07T00:00:00Z,2019-12-07,11,1272
Melbourne Central,2019-12-07T01:00:00Z,2019-12-07,12,1946
Melbourne Central,2019-12-07T02:00:00Z,2019-12-07,13,2315
Melbourne Central,2019-12-07T03:00:00Z,2019-12-07,14,2432
Melbourne Central,2019-12-07T04:00:00Z,2019-12-07,15,2492
Melbourne Central,2019-12-07T05:00:00Z,2019-12-07,16,2302
Melbourne Central,2019-12-07T06:00:00Z,2019-12-07,17,2322
